,Time,Base_B02512,Base_B02598,Base_B02617,Base_B02682,Base_B02764,Base_B02765
5567,2014-11-18 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5568,2014-11-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5569,2014-11-19 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5570,2014-11-19 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5571,2014-11-19 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5572,2014-11-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5573,2014-11-19 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5574,2014-11-19 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5575,2014-11-19 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5576,2014-11-19 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5577,2014-11-19 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5578,2014-11-19 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5579,2014-11-19 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5580,2014-11-19 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5581,2014-11-19 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5582,2014-11-19 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5583,2014-11-19 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5584,2014-11-19 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5585,2014-11-19 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5586,2014-11-19 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5587,2014-11-19 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5588,2014-11-19 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5589,2014-11-19 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5590,2014-11-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5591,2014-11-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5592,2014-11-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5593,2014-11-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5594,2014-11-20 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5595,2014-11-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5596,2014-11-20 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5597,2014-11-20 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5598,2014-11-20 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5599,2014-11-20 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5600,2014-11-20 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5601,2014-11-20 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5602,2014-11-20 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5603,2014-11-20 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5604,2014-11-20 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5605,2014-11-20 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5606,2014-11-20 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5607,2014-11-20 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5608,2014-11-20 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5609,2014-11-20 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5610,2014-11-20 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5611,2014-11-20 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5612,2014-11-20 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5613,2014-11-20 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5614,2014-11-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5615,2014-11-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5616,2014-11-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5617,2014-11-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5618,2014-11-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5619,2014-11-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5620,2014-11-21 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5621,2014-11-21 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5622,2014-11-21 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5623,2014-11-21 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5624,2014-11-21 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5625,2014-11-21 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5626,2014-11-21 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5627,2014-11-21 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5628,2014-11-21 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5629,2014-11-21 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5630,2014-11-21 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5631,2014-11-21 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5632,2014-11-21 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5633,2014-11-21 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5634,2014-11-21 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5635,2014-11-21 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5636,2014-11-21 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5637,2014-11-21 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5638,2014-11-21 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5639,2014-11-21 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5640,2014-11-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5641,2014-11-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5642,2014-11-22 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5643,2014-11-22 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5644,2014-11-22 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5645,2014-11-22 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5646,2014-11-22 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5647,2014-11-22 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5648,2014-11-22 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5649,2014-11-22 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5650,2014-11-22 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5651,2014-11-22 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5652,2014-11-22 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5653,2014-11-22 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5654,2014-11-22 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5655,2014-11-22 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5656,2014-11-22 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5657,2014-11-22 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5658,2014-11-22 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5659,2014-11-22 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5660,2014-11-22 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5661,2014-11-22 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5662,2014-11-22 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5663,2014-11-22 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5664,2014-11-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5665,2014-11-23 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5666,2014-11-23 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5667,2014-11-23 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5668,2014-11-23 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5669,2014-11-23 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5670,2014-11-23 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5671,2014-11-23 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5672,2014-11-23 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5673,2014-11-23 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5674,2014-11-23 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5675,2014-11-23 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5676,2014-11-23 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5677,2014-11-23 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5678,2014-11-23 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5679,2014-11-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5680,2014-11-23 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5681,2014-11-23 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5682,2014-11-23 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5683,2014-11-23 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5684,2014-11-23 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5685,2014-11-23 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5686,2014-11-23 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5687,2014-11-23 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5688,2014-11-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5689,2014-11-24 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5690,2014-11-24 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5691,2014-11-24 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5692,2014-11-24 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5693,2014-11-24 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5694,2014-11-24 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5695,2014-11-24 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5696,2014-11-24 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5697,2014-11-24 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5698,2014-11-24 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5699,2014-11-24 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5700,2014-11-24 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5701,2014-11-24 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5702,2014-11-24 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5703,2014-11-24 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5704,2014-11-24 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5705,2014-11-24 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5706,2014-11-24 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5707,2014-11-24 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5708,2014-11-24 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5709,2014-11-24 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5710,2014-11-24 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5711,2014-11-24 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5712,2014-11-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5713,2014-11-25 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5714,2014-11-25 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5715,2014-11-25 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5716,2014-11-25 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5717,2014-11-25 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5718,2014-11-25 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5719,2014-11-25 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5720,2014-11-25 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5721,2014-11-25 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5722,2014-11-25 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5723,2014-11-25 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5724,2014-11-25 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5725,2014-11-25 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5726,2014-11-25 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5727,2014-11-25 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5728,2014-11-25 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5729,2014-11-25 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5730,2014-11-25 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5731,2014-11-25 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5732,2014-11-25 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5733,2014-11-25 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5734,2014-11-25 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5735,2014-11-25 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5736,2014-11-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5737,2014-11-26 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5738,2014-11-26 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5739,2014-11-26 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5740,2014-11-26 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5741,2014-11-26 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5742,2014-11-26 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5743,2014-11-26 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5744,2014-11-26 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5745,2014-11-26 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5746,2014-11-26 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5747,2014-11-26 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5748,2014-11-26 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5749,2014-11-26 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5750,2014-11-26 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5751,2014-11-26 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5752,2014-11-26 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5753,2014-11-26 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5754,2014-11-26 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5755,2014-11-26 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5756,2014-11-26 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5757,2014-11-26 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5758,2014-11-26 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5759,2014-11-26 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5760,2014-11-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5761,2014-11-27 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5762,2014-11-27 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5763,2014-11-27 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5764,2014-11-27 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5765,2014-11-27 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5766,2014-11-27 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5767,2014-11-27 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5768,2014-11-27 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5769,2014-11-27 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5770,2014-11-27 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5771,2014-11-27 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5772,2014-11-27 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5773,2014-11-27 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5774,2014-11-27 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5775,2014-11-27 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5776,2014-11-27 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5777,2014-11-27 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5778,2014-11-27 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5779,2014-11-27 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5780,2014-11-27 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5781,2014-11-27 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5782,2014-11-27 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5783,2014-11-27 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5784,2014-11-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5785,2014-11-28 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5786,2014-11-28 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5787,2014-11-28 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5788,2014-11-28 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5789,2014-11-28 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5790,2014-11-28 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5791,2014-11-28 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5792,2014-11-28 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5793,2014-11-28 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5794,2014-11-28 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5795,2014-11-28 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5796,2014-11-28 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5797,2014-11-28 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5798,2014-11-28 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5799,2014-11-28 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5800,2014-11-28 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5801,2014-11-28 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5802,2014-11-28 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5803,2014-11-28 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5804,2014-11-28 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5805,2014-11-28 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5806,2014-11-28 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5807,2014-11-28 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5808,2014-11-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5809,2014-11-29 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5810,2014-11-29 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5811,2014-11-29 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5812,2014-11-29 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5813,2014-11-29 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5814,2014-11-29 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5815,2014-11-29 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5816,2014-11-29 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5817,2014-11-29 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5818,2014-11-29 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5819,2014-11-29 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5820,2014-11-29 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5821,2014-11-29 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5822,2014-11-29 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5823,2014-11-29 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5824,2014-11-29 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5825,2014-11-29 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5826,2014-11-29 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5827,2014-11-29 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5828,2014-11-29 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5829,2014-11-29 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5830,2014-11-29 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5831,2014-11-29 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5832,2014-11-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5833,2014-11-30 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5834,2014-11-30 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5835,2014-11-30 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5836,2014-11-30 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5837,2014-11-30 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5838,2014-11-30 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5839,2014-11-30 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5840,2014-11-30 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5841,2014-11-30 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5842,2014-11-30 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5843,2014-11-30 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5844,2014-11-30 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5845,2014-11-30 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5846,2014-11-30 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5847,2014-11-30 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5848,2014-11-30 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5849,2014-11-30 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5850,2014-11-30 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5851,2014-11-30 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5852,2014-11-30 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5853,2014-11-30 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5854,2014-11-30 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5855,2014-11-30 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5856,2014-12-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5857,2014-12-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5858,2014-12-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5859,2014-12-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5860,2014-12-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5861,2014-12-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5862,2014-12-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5863,2014-12-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5864,2014-12-01 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5865,2014-12-01 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5866,2014-12-01 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5867,2014-12-01 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5868,2014-12-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5869,2014-12-01 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5870,2014-12-01 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5871,2014-12-01 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5872,2014-12-01 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5873,2014-12-01 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5874,2014-12-01 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5875,2014-12-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5876,2014-12-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5877,2014-12-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5878,2014-12-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5879,2014-12-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5880,2014-12-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5881,2014-12-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5882,2014-12-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5883,2014-12-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5884,2014-12-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5885,2014-12-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5886,2014-12-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5887,2014-12-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5888,2014-12-02 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5889,2014-12-02 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5890,2014-12-02 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5891,2014-12-02 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5892,2014-12-02 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5893,2014-12-02 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5894,2014-12-02 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5895,2014-12-02 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5896,2014-12-02 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5897,2014-12-02 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5898,2014-12-02 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5899,2014-12-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5900,2014-12-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5901,2014-12-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5902,2014-12-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5903,2014-12-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5904,2014-12-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5905,2014-12-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5906,2014-12-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5907,2014-12-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5908,2014-12-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5909,2014-12-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5910,2014-12-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5911,2014-12-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5912,2014-12-03 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5913,2014-12-03 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5914,2014-12-03 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
